#: table_doi: 10.17182/hepdata.90834.v1/t7
#: name: Figure 13 (T2qq)
#: description: Exclusion limits at 95% CL for light-flavor squark pair production, where the squarks decay to $q\tilde{\chi}_1^0$. Signal cross sections are calculated at approximately NNLO+NNLL order in $\alpha_S$, assuming unity branching fraction for the given decay and 1-fold degeneracy in the light-flavor squarks (corresponding to the inner set of curves in the limit plot). To get the theory cross section for other N-fold degeneracy assumptions (e.g. 8-fold for the outer curves in the limit plot), just multiply by N.

#: data_file: mt2_limits_T2qq.yaml
#: keyword reactions: P P --> SQUARK SQUARK | P P --> SQUARK SQUARK X | SQUARK --> QUARK NEUTRALINO
#: keyword cmenergies: 13000
#: keyword phrases: SUSY | Supersymmetry | Squark | Cross Section
#: $\sqrt{s}$,13 TeV
#: $\mathcal{L}_\mathrm{int}$,137 fb$^{-1}$
$m_\tilde{g}$ [GEV],$m_\mathrm{LSP}$ [GEV],Theory $\sigma$ [PB],error +,error -
2100,75,0.000262,0.000125,-8.21e-05,0.000288,-0.000131
2100,100,0.000263,0.000125,-8.24e-05,0.000288,-0.000132
2100,125,0.000264,0.000126,-8.26e-05,0.000289,-0.000132
2100,150,0.000265,0.000126,-8.28e-05,0.000289,-0.000132
2100,175,0.000267,0.000126,-8.3e-05,0.000289,-0.000133
2100,200,0.000269,0.000127,-8.37e-05,0.00029,-0.000134
2100,225,0.000272,0.000128,-8.46e-05,0.000293,-0.000135
2100,250,0.000275,0.000129,-8.56e-05,0.000295,-0.000137
2100,275,0.000278,0.00013,-8.66e-05,0.000297,-0.000138
2100,300,0.000281,0.00013,-8.71e-05,0.000299,-0.00014
2100,325,0.000284,0.000132,-8.77e-05,0.000302,-0.000141
2100,350,0.000287,0.000133,-8.83e-05,0.000304,-0.000142
2100,375,0.000291,0.000135,-8.89e-05,0.000307,-0.000144
2100,400,0.000295,0.000137,-8.98e-05,0.000311,-0.000145
2100,425,0.000298,0.000138,-9.06e-05,0.000314,-0.000147
2100,450,0.000302,0.000139,-9.15e-05,0.000318,-0.000148
2100,475,0.000305,0.000141,-9.23e-05,0.000321,-0.000149
2100,500,0.00031,0.000142,-9.37e-05,0.000325,-0.000151
2100,525,0.000317,0.000145,-9.54e-05,0.00033,-0.000154
2100,550,0.000323,0.000147,-9.72e-05,0.000336,-0.000157
2100,575,0.00033,0.000149,-9.9e-05,0.000341,-0.00016
2100,600,0.000338,0.000152,-0.000101,0.000347,-0.000164
2100,625,0.000348,0.000156,-0.000104,0.000355,-0.000168
2100,650,0.000358,0.00016,-0.000107,0.000363,-0.000173
2100,675,0.000369,0.000164,-0.00011,0.00037,-0.000178
2100,700,0.000379,0.000168,-0.000112,0.000379,-0.000182
2100,725,0.000389,0.000172,-0.000116,0.000388,-0.000187
2100,750,0.0004,0.000176,-0.000119,0.000398,-0.000192
2100,775,0.000411,0.000181,-0.000122,0.000408,-0.000197
2100,800,0.000424,0.000186,-0.000126,0.000419,-0.000204
2100,825,0.000443,0.000193,-0.000131,0.000434,-0.000212
2100,850,0.000461,0.000199,-0.000136,0.000448,-0.000221
2100,875,0.00048,0.000206,-0.000141,0.000462,-0.000229
2100,900,0.000499,0.000213,-0.000147,0.000478,-0.000238
2100,925,0.000523,0.000221,-0.000153,0.000496,-0.000248
2100,950,0.000547,0.000228,-0.000159,0.000515,-0.000258
2100,975,0.00057,0.000236,-0.000166,0.000533,-0.000268
2100,1000,0.0006,0.000247,-0.000174,0.000556,-0.000281
2100,1025,0.000638,0.000261,-0.000183,0.000586,-0.000299
2100,1050,0.000676,0.000276,-0.000193,0.000616,-0.000315
2100,1075,0.000713,0.000291,-0.000203,0.000645,-0.000332
2100,1100,0.000756,0.000308,-0.000214,0.00068,-0.000352
2100,1125,0.000808,0.000328,-0.000229,0.000724,-0.000376
2100,1150,0.000859,0.000347,-0.000243,0.000767,-0.000399
2100,1175,0.000909,0.000367,-0.000257,0.00081,-0.000422
2100,1200,0.000966,0.000389,-0.000274,0.000859,-0.000449
2125,0,0.000249,0.000121,-7.85e-05,0.000277,-0.000126
2125,25,0.00025,0.000121,-7.88e-05,0.000278,-0.000126
2125,50,0.000251,0.000121,-7.91e-05,0.000279,-0.000127
2125,75,0.000252,0.000122,-7.94e-05,0.000279,-0.000127
2125,100,0.000252,0.000122,-7.97e-05,0.00028,-0.000127
2125,125,0.000253,0.000122,-7.98e-05,0.00028,-0.000128
2125,150,0.000255,0.000122,-8.04e-05,0.000281,-0.000128
2125,175,0.000258,0.000123,-8.1e-05,0.000282,-0.000129
2125,200,0.00026,0.000124,-8.18e-05,0.000283,-0.00013
2125,225,0.000263,0.000124,-8.26e-05,0.000285,-0.000131
2125,250,0.000264,0.000125,-8.3e-05,0.000287,-0.000132
2125,275,0.000266,0.000125,-8.33e-05,0.000288,-0.000133
2125,300,0.000267,0.000126,-8.36e-05,0.00029,-0.000134
2125,325,0.00027,0.000127,-8.41e-05,0.000292,-0.000135
2125,350,0.000274,0.000129,-8.5e-05,0.000296,-0.000137
2125,375,0.000279,0.000131,-8.61e-05,0.000301,-0.000138
2125,400,0.000283,0.000133,-8.71e-05,0.000305,-0.00014
2125,425,0.000286,0.000134,-8.78e-05,0.000308,-0.000141
2125,450,0.00029,0.000136,-8.9e-05,0.000311,-0.000143
2125,475,0.000295,0.000137,-9.02e-05,0.000313,-0.000145
2125,500,0.0003,0.000139,-9.15e-05,0.000316,-0.000147
2125,525,0.000305,0.000141,-9.31e-05,0.000321,-0.00015
2125,550,0.000312,0.000143,-9.47e-05,0.000326,-0.000152
2125,575,0.000319,0.000146,-9.62e-05,0.000331,-0.000156
2125,600,0.000326,0.000149,-9.81e-05,0.000336,-0.000159
2125,625,0.000335,0.000152,-0.000101,0.000343,-0.000163
2125,650,0.000344,0.000155,-0.000103,0.00035,-0.000167
2125,675,0.000353,0.000158,-0.000105,0.000357,-0.000171
2125,700,0.000362,0.000161,-0.000108,0.000364,-0.000175
2125,725,0.000371,0.000165,-0.000111,0.000373,-0.000179
2125,750,0.000382,0.000169,-0.000114,0.000382,-0.000184
2125,775,0.000393,0.000174,-0.000117,0.000392,-0.000189
2125,800,0.000405,0.000178,-0.00012,0.000402,-0.000195
2125,825,0.000421,0.000184,-0.000125,0.000415,-0.000202
2125,850,0.000437,0.00019,-0.000129,0.000428,-0.000209
2125,875,0.000452,0.000196,-0.000134,0.000441,-0.000216
2125,900,0.000468,0.000202,-0.000138,0.000454,-0.000224
2125,925,0.000489,0.000208,-0.000144,0.00047,-0.000233
2125,950,0.000513,0.000217,-0.00015,0.000489,-0.000243
2125,975,0.000538,0.000227,-0.000157,0.000509,-0.000254
2125,1000,0.000565,0.000237,-0.000164,0.00053,-0.000266
2125,1025,0.000598,0.000248,-0.000173,0.000556,-0.000281
2125,1050,0.000632,0.00026,-0.000181,0.000581,-0.000296
2125,1075,0.000665,0.000272,-0.00019,0.000607,-0.000311
2125,1100,0.000702,0.000287,-0.0002,0.000637,-0.000328
2125,1125,0.000753,0.000307,-0.000214,0.00068,-0.000351
2125,1150,0.000804,0.000327,-0.000228,0.000722,-0.000374
2125,1175,0.000849,0.000345,-0.000241,0.000761,-0.000395
2125,1200,0.0009,0.000364,-0.000255,0.000804,-0.000418
2150,0,0.000239,0.000117,-7.58e-05,0.000269,-0.000121
2150,25,0.00024,0.000117,-7.61e-05,0.00027,-0.000122
2150,50,0.00024,0.000117,-7.63e-05,0.00027,-0.000122
2150,75,0.000241,0.000118,-7.65e-05,0.000271,-0.000122
2150,100,0.000241,0.000117,-7.68e-05,0.00027,-0.000123
2150,125,0.000244,0.000118,-7.74e-05,0.000271,-0.000123
2150,150,0.000246,0.000118,-7.79e-05,0.000272,-0.000124
2150,175,0.000248,0.000119,-7.85e-05,0.000273,-0.000124
2150,200,0.000249,0.00012,-7.89e-05,0.000274,-0.000125
2150,225,0.00025,0.00012,-7.91e-05,0.000275,-0.000126
2150,250,0.000251,0.00012,-7.94e-05,0.000277,-0.000126
2150,275,0.000252,0.00012,-7.96e-05,0.000278,-0.000127
2150,300,0.000255,0.000121,-8.02e-05,0.000281,-0.000128
2150,325,0.000259,0.000123,-8.12e-05,0.000285,-0.00013
2150,350,0.000263,0.000125,-8.21e-05,0.000289,-0.000131
2150,375,0.000267,0.000127,-8.31e-05,0.000293,-0.000133
2150,400,0.000271,0.000129,-8.42e-05,0.000297,-0.000135
2150,425,0.000276,0.00013,-8.53e-05,0.0003,-0.000137
2150,450,0.00028,0.000132,-8.64e-05,0.000302,-0.000138
2150,475,0.000284,0.000133,-8.74e-05,0.000304,-0.00014
2150,500,0.000288,0.000134,-8.85e-05,0.000307,-0.000142
2150,525,0.000293,0.000136,-8.98e-05,0.00031,-0.000144
2150,550,0.000299,0.000138,-9.12e-05,0.000315,-0.000147
2150,575,0.000305,0.000141,-9.26e-05,0.000319,-0.000149
2150,600,0.000312,0.000143,-9.42e-05,0.000323,-0.000152
2150,625,0.000319,0.000145,-9.62e-05,0.00033,-0.000156
2150,650,0.000327,0.000148,-9.83e-05,0.000336,-0.000159
2150,675,0.000334,0.00015,-0.0001,0.000342,-0.000162
2150,700,0.000345,0.000154,-0.000103,0.00035,-0.000167
2150,725,0.000355,0.000158,-0.000106,0.000359,-0.000172
2150,750,0.000365,0.000162,-0.000109,0.000367,-0.000176
2150,775,0.000375,0.000166,-0.000112,0.000376,-0.000181
2150,800,0.000386,0.000171,-0.000115,0.000385,-0.000185
2150,825,0.000399,0.000176,-0.000118,0.000396,-0.000192
2150,850,0.000412,0.000181,-0.000122,0.000408,-0.000198
2150,875,0.000425,0.000186,-0.000126,0.000419,-0.000204
2150,900,0.00044,0.000191,-0.00013,0.000432,-0.000211
2150,925,0.000462,0.0002,-0.000136,0.000449,-0.000221
2150,950,0.000483,0.000208,-0.000142,0.000466,-0.00023
2150,975,0.000505,0.000217,-0.000148,0.000484,-0.000239
2150,1000,0.00053,0.000226,-0.000155,0.000503,-0.00025
2150,1025,0.000559,0.000236,-0.000162,0.000525,-0.000263
2150,1050,0.000588,0.000246,-0.00017,0.000547,-0.000277
2150,1075,0.000618,0.000256,-0.000177,0.000569,-0.00029
2150,1100,0.000653,0.000268,-0.000187,0.000596,-0.000306
2150,1125,0.000699,0.000286,-0.000199,0.000635,-0.000327
2150,1150,0.000743,0.000304,-0.000212,0.000672,-0.000347
2150,1175,0.000788,0.000321,-0.000224,0.00071,-0.000367
2150,1200,0.000836,0.00034,-0.000237,0.00075,-0.000388
2175,0,0.000233,0.000115,-7.4e-05,0.000265,-0.000118
2175,25,0.000234,0.000115,-7.42e-05,0.000265,-0.000119
2175,50,0.000233,0.000115,-7.43e-05,0.000264,-0.000119
2175,75,0.000233,0.000114,-7.43e-05,0.000264,-0.000118
2175,100,0.000233,0.000114,-7.45e-05,0.000263,-0.000118
2175,125,0.000235,0.000114,-7.5e-05,0.000264,-0.000119
2175,150,0.000236,0.000115,-7.53e-05,0.000265,-0.000119
2175,175,0.000238,0.000116,-7.57e-05,0.000266,-0.00012
2175,200,0.00024,0.000116,-7.59e-05,0.000267,-0.000121
2175,225,0.00024,0.000117,-7.61e-05,0.000269,-0.000122
2175,250,0.000242,0.000117,-7.67e-05,0.000271,-0.000123
2175,275,0.000244,0.000118,-7.73e-05,0.000273,-0.000124
2175,300,0.000247,0.00012,-7.8e-05,0.000275,-0.000125
2175,325,0.00025,0.000121,-7.88e-05,0.000279,-0.000126
2175,350,0.000254,0.000123,-7.97e-05,0.000282,-0.000128
2175,375,0.000257,0.000124,-8.07e-05,0.000285,-0.000129
2175,400,0.000261,0.000125,-8.16e-05,0.000288,-0.000131
2175,425,0.000266,0.000127,-8.27e-05,0.000292,-0.000133
2175,450,0.000271,0.000129,-8.38e-05,0.000296,-0.000135
2175,475,0.000275,0.00013,-8.47e-05,0.000299,-0.000137
2175,500,0.000278,0.000131,-8.57e-05,0.000301,-0.000138
2175,525,0.000281,0.000132,-8.66e-05,0.000303,-0.000139
2175,550,0.000285,0.000133,-8.76e-05,0.000305,-0.00014
2175,575,0.000289,0.000135,-8.87e-05,0.000309,-0.000142
2175,600,0.000295,0.000137,-9.01e-05,0.000313,-0.000145
2175,625,0.000302,0.000139,-9.19e-05,0.000318,-0.000148
2175,650,0.000312,0.000142,-9.47e-05,0.000325,-0.000152
2175,675,0.000323,0.000146,-9.79e-05,0.000333,-0.000157
2175,700,0.000333,0.000149,-0.000101,0.000341,-0.000162
2175,725,0.000343,0.000153,-0.000104,0.000349,-0.000167
2175,750,0.000353,0.000157,-0.000106,0.000357,-0.000171
2175,775,0.000361,0.00016,-0.000109,0.000365,-0.000175
2175,800,0.000371,0.000164,-0.000111,0.000373,-0.000179
2175,825,0.000382,0.000169,-0.000114,0.000383,-0.000184
2175,850,0.000393,0.000174,-0.000117,0.000392,-0.000189
2175,875,0.000404,0.000178,-0.00012,0.000402,-0.000194
2175,900,0.000417,0.000183,-0.000124,0.000413,-0.0002
2175,925,0.000436,0.000191,-0.000129,0.000428,-0.000209
2175,950,0.000457,0.000198,-0.000134,0.000445,-0.000218
2175,975,0.000478,0.000206,-0.00014,0.000462,-0.000227
2175,1000,0.0005,0.000214,-0.000147,0.000479,-0.000237
2175,1025,0.000526,0.000223,-0.000153,0.000499,-0.000248
2175,1050,0.000551,0.000233,-0.00016,0.000518,-0.000259
2175,1075,0.000577,0.000241,-0.000167,0.000537,-0.000271
2175,1100,0.000608,0.000252,-0.000175,0.000561,-0.000285
2175,1125,0.000653,0.00027,-0.000188,0.000597,-0.000305
2175,1150,0.000699,0.000287,-0.0002,0.000634,-0.000326
2175,1175,0.00074,0.000303,-0.000212,0.000667,-0.000344
2175,1200,0.000782,0.00032,-0.000223,0.000703,-0.000363
2200,0,0.000225,0.000112,-7.17e-05,0.000257,-0.000115
2200,25,0.000225,0.000111,-7.17e-05,0.000257,-0.000114
2200,50,0.000224,0.000111,-7.17e-05,0.000256,-0.000114
2200,75,0.000223,0.00011,-7.18e-05,0.000255,-0.000114
2200,100,0.000224,0.00011,-7.19e-05,0.000255,-0.000114
2200,125,0.000225,0.000111,-7.22e-05,0.000257,-0.000115
2200,150,0.000227,0.000112,-7.25e-05,0.000258,-0.000115
2200,175,0.000228,0.000112,-7.27e-05,0.000259,-0.000116
2200,200,0.00023,0.000113,-7.3e-05,0.00026,-0.000117
2200,225,0.000231,0.000114,-7.35e-05,0.000261,-0.000118
2200,250,0.000233,0.000114,-7.4e-05,0.000263,-0.000118
2200,275,0.000235,0.000115,-7.46e-05,0.000265,-0.000119
2200,300,0.000237,0.000116,-7.52e-05,0.000267,-0.00012
2200,325,0.00024,0.000117,-7.6e-05,0.00027,-0.000122
2200,350,0.000243,0.000118,-7.69e-05,0.000272,-0.000123
2200,375,0.000246,0.000119,-7.77e-05,0.000275,-0.000124
2200,400,0.00025,0.000121,-7.88e-05,0.000278,-0.000126
2200,425,0.000255,0.000122,-8e-05,0.000282,-0.000128
2200,450,0.000259,0.000124,-8.09e-05,0.000285,-0.00013
2200,475,0.000263,0.000125,-8.19e-05,0.000289,-0.000132
2200,500,0.000267,0.000127,-8.28e-05,0.000292,-0.000134
2200,525,0.00027,0.000128,-8.36e-05,0.000294,-0.000134
2200,550,0.000273,0.000128,-8.44e-05,0.000296,-0.000135
2200,575,0.000276,0.000129,-8.52e-05,0.000298,-0.000136
2200,600,0.000281,0.000131,-8.65e-05,0.000302,-0.000138
2200,625,0.00029,0.000135,-8.93e-05,0.000309,-0.000143
2200,650,0.0003,0.000138,-9.2e-05,0.000315,-0.000147
2200,675,0.00031,0.000141,-9.48e-05,0.000322,-0.000152
2200,700,0.000319,0.000144,-9.74e-05,0.000329,-0.000156
2200,725,0.000328,0.000147,-9.96e-05,0.000336,-0.00016
2200,750,0.000336,0.000151,-0.000102,0.000343,-0.000163
2200,775,0.000345,0.000154,-0.000104,0.000351,-0.000167
2200,800,0.000353,0.000157,-0.000107,0.000358,-0.000171
2200,825,0.000363,0.000161,-0.000109,0.000367,-0.000176
2200,850,0.000373,0.000166,-0.000111,0.000375,-0.00018
2200,875,0.000382,0.00017,-0.000114,0.000384,-0.000184
2200,900,0.000396,0.000175,-0.000117,0.000395,-0.00019
2200,925,0.000414,0.000182,-0.000123,0.000409,-0.000199
2200,950,0.000433,0.000189,-0.000128,0.000424,-0.000207
2200,975,0.000451,0.000195,-0.000133,0.000439,-0.000215
2200,1000,0.000472,0.000203,-0.000139,0.000455,-0.000225
2200,1025,0.000495,0.000211,-0.000145,0.000473,-0.000235
2200,1050,0.000517,0.000219,-0.000151,0.00049,-0.000245
2200,1075,0.000539,0.000227,-0.000157,0.000507,-0.000254
2200,1100,0.000566,0.000237,-0.000164,0.000528,-0.000266
2200,1125,0.000606,0.000253,-0.000175,0.00056,-0.000284
2200,1150,0.000646,0.000268,-0.000186,0.000591,-0.000302
2200,1175,0.000686,0.000283,-0.000198,0.000623,-0.00032
2200,1200,0.000727,0.000299,-0.000208,0.000657,-0.000338

#: $\sqrt{s}$,13 TeV
#: $\mathcal{L}_\mathrm{int}$,137 fb$^{-1}$
$m_\tilde{g}$ [GEV],$m_\mathrm{LSP}$ [GEV],Significance
500,0,-1.14
500,25,-1.06
500,50,-0.99
500,75,-0.91
500,100,-0.84
500,125,-0.85
500,150,-0.89
500,175,-0.93
500,200,-0.96
500,225,-0.87
500,250,-0.68
500,275,-0.23
500,300,0.1
500,325,-0.16
500,350,-0.3
500,375,-0.07
500,400,0.03
500,425,-0.22
500,450,-0.55
500,475,-1.24
525,0,-1.41
525,25,-1.34
525,50,-1.27
525,75,-1.21
525,100,-1.14
525,125,-1.07
525,150,-1.0
525,175,-1.01
525,200,-1.05
525,225,-1.06
525,250,-0.87
525,275,-0.61
525,300,-0.47
525,325,-0.12
525,350,-0.26
525,375,-0.02
525,400,0.08
525,425,-0.06
525,450,-0.29
525,475,-0.56
525,500,-1.36
550,0,-1.63
550,25,-1.57
550,50,-1.5
550,75,-1.44
550,100,-1.4
550,125,-1.33
550,150,-1.26
550,175,-1.19
550,200,-1.14
550,225,-1.15
550,250,-1.12
550,275,-1.05
550,300,-0.97
550,325,-0.62
550,350,-0.29
550,375,-0.06
550,400,0.11
550,425,0.07
550,450,0.11
550,475,-0.09
550,500,-0.43
550,525,-1.13
575,0,-1.67
575,25,-1.61
575,50,-1.58
575,75,-1.56
575,100,-1.52
575,125,-1.45
575,150,-1.38
575,175,-1.31
575,200,-1.26
575,225,-1.22
575,250,-1.14
575,275,-1.09
575,300,-1.04
575,325,-0.89
575,350,-0.56
575,375,-0.33
575,400,-0.17
575,425,-0.15
575,450,-0.05
575,475,0.13
575,500,-0.21
575,525,-0.58
575,550,-1.43
600,0,-1.66
600,25,-1.64
600,50,-1.62
600,75,-1.6
600,100,-1.59
600,125,-1.52
600,150,-1.45
600,175,-1.38
600,200,-1.35
600,225,-1.26
600,250,-1.2
600,275,-1.18
600,300,-1.13
600,325,-0.98
600,350,-0.81
600,375,-0.58
600,400,-0.43
600,425,-0.36
600,450,-0.23
600,475,-0.05
600,500,0.02
600,525,-0.29
600,550,-0.78
600,575,-1.67
625,0,-1.44
625,25,-1.42
625,50,-1.44
625,75,-1.47
625,100,-1.48
625,125,-1.41
625,150,-1.42
625,175,-1.46
625,200,-1.46
625,225,-1.4
625,250,-1.37
625,275,-1.26
625,300,-1.13
625,325,-1.15
625,350,-0.99
625,375,-0.84
625,400,-0.77
625,425,-0.62
625,450,-0.41
625,475,-0.21
625,500,-0.13
625,525,-0.35
625,550,-0.74
625,575,-1.07
625,600,-1.6
650,0,-1.25
650,25,-1.28
650,50,-1.31
650,75,-1.35
650,100,-1.38
650,125,-1.42
650,150,-1.46
650,175,-1.49
650,200,-1.54
650,225,-1.51
650,250,-1.47
650,275,-1.29
650,300,-1.15
650,325,-1.17
650,350,-1.16
650,375,-1.1
650,400,-1.03
650,425,-0.8
650,450,-0.58
650,475,-0.37
650,500,-0.19
650,525,-0.32
650,550,-0.46
650,575,-0.67
650,600,-0.91
650,625,-1.52
675,0,-1.08
675,25,-1.12
675,50,-1.15
675,75,-1.18
675,100,-1.22
675,125,-1.26
675,150,-1.34
675,175,-1.43
675,200,-1.49
675,225,-1.53
675,250,-1.57
675,275,-1.43
675,300,-1.33
675,325,-1.23
675,350,-1.22
675,375,-1.11
675,400,-1.04
675,425,-0.98
675,450,-0.75
675,475,-0.43
675,500,-0.15
675,525,-0.31
675,550,-0.45
675,575,-0.47
675,600,-0.52
675,625,-1.06
675,650,-1.47
700,0,-0.96
700,25,-0.99
700,50,-1.03
700,75,-1.06
700,100,-1.08
700,125,-1.18
700,150,-1.27
700,175,-1.37
700,200,-1.42
700,225,-1.53
700,250,-1.67
700,275,-1.57
700,300,-1.47
700,325,-1.37
700,350,-1.3
700,375,-1.19
700,400,-1.09
700,425,-1.02
700,450,-0.89
700,475,-0.46
700,500,-0.27
700,525,-0.42
700,550,-0.36
700,575,-0.18
700,600,-0.09
700,625,-0.61
700,650,-1.09
700,675,-1.44
725,0,-0.95
725,25,-0.98
725,50,-0.98
725,75,-0.96
725,100,-0.97
725,125,-1.07
725,150,-1.1
725,175,-1.1
725,200,-1.13
725,225,-1.25
725,250,-1.39
725,275,-1.6
725,300,-1.5
725,325,-1.47
725,350,-1.46
725,375,-1.34
725,400,-1.23
725,425,-1.22
725,450,-1.13
725,475,-0.88
725,500,-0.86
725,525,-0.74
725,550,-0.39
725,575,-0.36
725,600,-0.4
725,625,-0.27
725,650,-0.75
725,675,-0.83
725,700,-1.38
750,0,-0.93
750,25,-0.91
750,50,-0.89
750,75,-0.88
750,100,-0.87
750,125,-0.87
750,150,-0.88
750,175,-0.88
750,200,-0.89
750,225,-1.01
750,250,-1.15
750,275,-1.36
750,300,-1.46
750,325,-1.48
750,350,-1.54
750,375,-1.42
750,400,-1.4
750,425,-1.42
750,450,-1.43
750,475,-1.36
750,500,-1.27
750,525,-0.86
750,550,-0.58
750,575,-0.69
750,600,-0.63
750,625,-0.5
750,650,-0.41
750,675,-0.46
750,700,-0.62
750,725,-1.05
775,0,-0.92
775,25,-0.9
775,50,-0.9
775,75,-0.91
775,100,-0.91
775,125,-0.89
775,150,-0.87
775,175,-0.87
775,200,-0.88
775,225,-0.9
775,250,-1.04
775,275,-1.11
775,300,-1.07
775,325,-1.23
775,350,-1.42
775,375,-1.42
775,400,-1.51
775,425,-1.48
775,450,-1.42
775,475,-1.48
775,500,-1.39
775,525,-1.24
775,550,-0.97
775,575,-0.88
775,600,-0.64
775,625,-0.47
775,650,-0.38
775,675,-0.41
775,700,-0.55
775,725,-0.75
775,750,-1.17
800,0,-0.97
800,25,-0.98
800,50,-0.98
800,75,-0.99
800,100,-0.97
800,125,-0.94
800,150,-0.92
800,175,-0.91
800,200,-0.9
800,225,-0.91
800,250,-0.91
800,275,-0.84
800,300,-0.86
800,325,-1.16
800,350,-1.35
800,375,-1.46
800,400,-1.53
800,425,-1.43
800,450,-1.49
800,475,-1.55
800,500,-1.49
800,525,-1.34
800,550,-1.13
800,575,-0.86
800,600,-0.68
800,625,-0.51
800,650,-0.38
800,675,-0.4
800,700,-0.35
800,725,-0.5
800,750,-0.76
800,775,-1.29
825,0,-1.19
825,25,-1.19
825,50,-1.17
825,75,-1.14
825,100,-1.12
825,125,-1.08
825,150,-1.04
825,175,-1.02
825,200,-1.01
825,225,-1.01
825,250,-0.98
825,275,-0.93
825,300,-0.95
825,325,-1.12
825,350,-1.18
825,375,-1.3
825,400,-1.36
825,425,-1.49
825,450,-1.77
825,475,-1.7
825,500,-1.5
825,525,-1.29
825,550,-1.02
825,575,-0.91
825,600,-0.89
825,625,-0.65
825,650,-0.52
825,675,-0.33
825,700,-0.08
825,725,-0.24
825,750,-0.5
825,775,-1.08
825,800,-1.42
850,0,-1.36
850,25,-1.33
850,50,-1.31
850,75,-1.28
850,100,-1.26
850,125,-1.23
850,150,-1.19
850,175,-1.15
850,200,-1.1
850,225,-1.07
850,250,-1.03
850,275,-0.98
850,300,-0.95
850,325,-0.99
850,350,-1.03
850,375,-1.15
850,400,-1.24
850,425,-1.6
850,450,-1.81
850,475,-1.6
850,500,-1.55
850,525,-1.27
850,550,-1.08
850,575,-1.14
850,600,-1.13
850,625,-0.88
850,650,-0.6
850,675,-0.2
850,700,-0.04
850,725,-0.2
850,750,-0.3
850,775,-0.88
850,800,-1.19
850,825,-1.51
875,0,-1.46
875,25,-1.43
875,50,-1.41
875,75,-1.4
875,100,-1.38
875,125,-1.36
875,150,-1.34
875,175,-1.3
875,200,-1.24
875,225,-1.12
875,250,-1.07
875,275,-0.95
875,300,-0.93
875,325,-0.94
875,350,-0.96
875,375,-1.05
875,400,-1.11
875,425,-1.17
875,450,-1.38
875,475,-1.4
875,500,-1.58
875,525,-1.54
875,550,-1.35
875,575,-1.38
875,600,-1.34
875,625,-1.17
875,650,-0.88
875,675,-0.68
875,700,-0.7
875,725,-0.53
875,750,-0.28
875,775,-0.54
875,800,-0.52
875,825,-0.41
875,850,-1.63
900,0,-1.53
900,25,-1.52
900,50,-1.5
900,75,-1.49
900,100,-1.51
900,125,-1.49
900,150,-1.47
900,175,-1.44
900,200,-1.39
900,225,-1.26
900,250,-1.15
900,275,-1.03
900,300,-0.91
900,325,-0.9
900,350,-0.9
900,375,-0.96
900,400,-0.97
900,425,-1.04
900,450,-1.16
900,475,-1.41
900,500,-1.52
900,525,-1.48
900,550,-1.53
900,575,-1.53
900,600,-1.52
900,625,-1.35
900,650,-1.21
900,675,-1.19
900,700,-1.04
900,725,-0.52
900,750,-0.13
900,775,-0.06
900,800,-0.01
900,825,0.13
900,850,-0.27
900,875,-1.64
925,0,-1.52
925,25,-1.5
925,50,-1.55
925,75,-1.62
925,100,-1.67
925,125,-1.64
925,150,-1.61
925,175,-1.58
925,200,-1.52
925,225,-1.42
925,250,-1.33
925,275,-1.22
925,300,-1.09
925,325,-0.94
925,350,-0.95
925,375,-0.92
925,400,-0.85
925,425,-0.93
925,450,-1.07
925,475,-1.19
925,500,-1.16
925,525,-1.28
925,550,-1.49
925,575,-1.56
925,600,-1.61
925,625,-1.43
925,650,-1.29
925,675,-1.24
925,700,-1.09
925,725,-0.59
925,750,-0.22
925,775,-0.14
925,800,-0.08
925,825,-0.09
925,850,-0.49
925,875,-0.77
925,900,-1.3
950,0,-1.53
950,25,-1.6
950,50,-1.67
950,75,-1.74
950,100,-1.74
950,125,-1.7
950,150,-1.67
950,175,-1.64
950,200,-1.63
950,225,-1.55
950,250,-1.46
950,275,-1.35
950,300,-1.24
950,325,-1.09
950,350,-1.02
950,375,-0.91
950,400,-0.81
950,425,-0.92
950,450,-0.94
950,475,-0.92
950,500,-0.89
950,525,-1.16
950,550,-1.4
950,575,-1.54
950,600,-1.63
950,625,-1.44
950,650,-1.34
950,675,-1.29
950,700,-1.14
950,725,-0.66
950,750,-0.37
950,775,-0.28
950,800,-0.27
950,825,-0.29
950,850,-0.3
950,875,-0.33
950,900,-0.52
950,925,-0.9
975,0,-1.53
975,25,-1.6
975,50,-1.6
975,75,-1.59
975,100,-1.56
975,125,-1.53
975,150,-1.56
975,175,-1.6
975,200,-1.61
975,225,-1.53
975,250,-1.45
975,275,-1.36
975,300,-1.24
975,325,-1.26
975,350,-1.36
975,375,-1.17
975,400,-1.0
975,425,-1.05
975,450,-1.03
975,475,-0.93
975,500,-0.9
975,525,-0.82
975,550,-1.06
975,575,-1.26
975,600,-1.41
975,625,-1.35
975,650,-1.38
975,675,-1.27
975,700,-1.11
975,725,-0.82
975,750,-0.72
975,775,-0.69
975,800,-0.74
975,825,-0.85
975,850,-0.86
975,875,-0.8
975,900,-0.91
975,925,-0.74
975,950,0.42
1000,0,-1.53
1000,25,-1.52
1000,50,-1.5
1000,75,-1.48
1000,100,-1.44
1000,125,-1.48
1000,150,-1.53
